id,employeeNumber,Center,jobTitle,attendanceDate,shiftStartTime,shiftEndTime,firstInOfTheDay,lastOutOfTheDay,dayType,shiftDuration,shiftEffectiveDuration,totalGrossHours,totalEffectiveHours,totalBreakDuration,totalEffectiveOvertimeDuration,totalGrossOvertimeDuration
3abed24e-12dd-4ca2-b849-e229715fee38,NP34660,538-KA-RMP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T11:30:00Z,22-09-2025 02:12,22-09-2025 11:22,0,9,8.5,9.17,9.17,0,0.67,0.17
ec485263-38d8-4f2a-a78e-2ba95da578e7,NP34661,249-BH-GPG-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,21-09-2025 22:48,22-09-2025 16:05,0,9,9,17.29,17.29,0,8.29,8.29
c4faf350-a249-4d47-ad0f-b1a05b66d661,NP34662,202-DL-SHP-SHB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 08:28,22-09-2025 14:40,0,9,9,6.19,6.19,0,0,0
c586ca6c-81d7-4dd2-adcf-ab9d63417659,NP34663,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:29,22-09-2025 12:30,0,9,9,8.03,8.02,0.01,0,0
bf788c99-877d-4b3f-9fbe-44dd6fd86549,NP34664,395-GJ-RDP-VNN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:19,22-09-2025 15:22,0,9,9,14.04,14.04,0,5.04,5.04
2437ecfc-1d81-4c66-b4ef-8a3cc7792455,NP34666,465-KA-CNP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:14,22-09-2025 10:31,0,9,9,9.29,9.29,0,0.29,0.29
30e67468-8aab-4296-ad3f-3bf885d6a252,NP34667,24-HR-HSR-NMT-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T10:30:00Z,22-09-2025 00:39,22-09-2025 10:32,0,9,8.5,9.88,9.88,0,1.38,0.88
8aa29449-6c4e-408b-bbed-c27e95d4cb57,NP34669,245-KA-BLR-VDN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T12:30:00Z,22-09-2025 05:30,22-09-2025 14:51,0,9,8.5,9.35,9.35,0,0.85,0.35
de134268-4fef-4d1d-a88f-d7d3944b4e15,NP34670,52-PB-LDH-AKC-S,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:36,22-09-2025 11:06,0,9,9,8.51,8.51,0,0,0
e38d72bb-3b88-4e67-81b6-0a566223d497,NP34671,460-KA-SIG-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:10,22-09-2025 10:33,0,9,9,9.38,9.38,0,0.38,0.38
944cc394-38c0-43ef-8a74-8dca785e8aad,NP34672,542-WB-HRH-ULB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:05,22-09-2025 11:56,0,9,9,8.85,8.85,0,0,0
e74c3f63-1804-4dc1-9b7a-64d63a08eb0b,NP34673,394-PY-SBD-AAS-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T05:30:00Z,2025-09-22T13:30:00Z,22-09-2025 05:36,22-09-2025 13:50,0,8,7.5,8.24,8.24,0,0.74,0.24
2bd0ff79-972f-441f-8495-81089160d896,NP34674,273-JK-JMU-GNR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
46bc4ed2-8b18-42fe-a0ac-55c8fa121be7,NP34676,380-KA-TUM-SHP-S,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,21-09-2025 23:33,22-09-2025 08:36,0,9,8.5,9.03,9.03,0,0.53,0.03
d707b1cc-887d-4b6d-b2f9-d0dc976d3d33,NP34677,474-KA-MLO-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:40,22-09-2025 14:33,0,9,9,8.87,8.87,0,0,0
582c08c6-d0e1-43a3-847b-d3e445cf1934,NP34679,107-JH-RNC-MRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 00:29,22-09-2025 09:29,0,9,8.5,9,9,0,0.5,0
1597d7b1-95f3-40e2-bc23-8a16b72b9331,NP34680,50-TN-NVL-VDL-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T08:30:00Z,22-09-2025 00:39,22-09-2025 08:43,0,8,7.5,8.05,8.05,0,0.55,0.05
52d34841-e25d-4bc4-8b42-2bba7c59eb54,NP34681,172-PB-PTK-DHR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
20dd6073-4567-440e-912e-8ddf6fdefa87,NP34683,454-KA-ULL-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:56,22-09-2025 14:25,0,9,9,9.49,9.49,0,0.49,0.49
e2f63d32-18f8-4f6a-8373-48d396b19ff9,NP34684,208-MH-MUM-KDW2-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,22-09-2025 04:23,22-09-2025 09:41,0,9,8.5,5.29,5.29,0,0,0
c9fa807e-9f75-4623-bb17-1a5e59967da2,NP34685,202-DL-SHP-SHB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:40,22-09-2025 14:29,0,9,9,11.81,11.81,0,2.81,2.81
2a97fce9-a03f-483f-adce-9749da6cbac9,NP34686,76-UP-AZG-LCR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:18,22-09-2025 16:02,0,9,9,10.73,10.73,0,1.73,1.73
625c07bc-3a34-4e34-aa4f-5b46f577364a,NP34687,76-UP-AZG-LCR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:32,22-09-2025 09:55,0,9,9,9.38,9.38,0,0.38,0.38
b621940e-d732-4cb5-af87-ad747a62c4da,NP34688,277-AS-GWI-GCK-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:32,22-09-2025 12:24,0,9,9,8.87,8.87,0,0,0
7b25c10e-2b50-4bc5-947b-150e2c1758fd,NP34689,DOC8-PB-MOH-DOC-S,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:57,22-09-2025 16:49,0,9,9,9.86,9.86,0,0.86,0.86
82b9e203-8b25-49d1-a6fd-85d41f5d7cbf,NP34690,206-MP-JBL-NPT-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:49,22-09-2025 13:49,0,9,9,8.99,8.99,0,0,0
7aa7fe84-74bb-4447-987e-39689293aa31,NP34691,413-KA-KQZ-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,21-09-2025 23:22,22-09-2025 08:44,0,9,8.5,9.38,9.38,0,0.88,0.38
4eb53dc2-8767-4904-bd9c-b29bf7c79a43,NP34692,204-AP-NLR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T12:30:00Z,22-09-2025 04:47,,0,8,7.5,0,0,0,0,0
47c1ba2c-b087-4f88-bea2-4153f9781fe9,NP34694,102-AP-TPT-SVU-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T10:00:00Z,22-09-2025 07:55,22-09-2025 16:32,0,8.5,8.5,8.61,8.61,0,0.11,0.11
79defeb9-a18d-4da4-aabf-5e16b88920c3,NP34696,180-MH-PUN-SSR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:25,22-09-2025 09:25,0,9,9,8,8,0,0,0
19d0c55e-980e-450a-b159-2d069a40b432,NP34697,86-AP-GDR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:14,22-09-2025 14:15,0,9,9,9.01,9.01,0,0.01,0.01
4fc48907-83a6-4082-9438-19f59cf16c99,NP34698,145-GJ-VDD-MJR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
f4e75fcc-12e5-4f8f-8eca-d2a46cb21dcd,NP34704,526-UK-KSP-SRK-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:05,22-09-2025 17:24,0,9,9,13.31,13.31,0,4.31,4.31
776efba5-e4b8-4bab-9f91-c6a340f11571,NP34705,526-UK-KSP-SRK-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:21,22-09-2025 11:03,0,9,9,9.7,9.7,0,0.7,0.7
4adddeff-7135-42b4-87a4-a53cce12dbee,NP34706,306-JK-SRN-UAD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T10:00:00Z,,,0,9,8.5,0,0,0,0,0
d5ba7b3c-108a-4d6d-affa-d56cfbdf2d3a,NP34707,215-JK-SRN-CHP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:59,22-09-2025 11:57,0,9,9,8.97,8.97,0,0,0
b7ebd5d2-5613-4f80-8768-e6abd6ebab99,NP34708,411-KA-MLR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:26,22-09-2025 14:26,0,9,9,8,8,0,0,0
a258e99e-c2d6-4a1d-8de8-571783efa55b,NP34710,202-DL-SHP-SHB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 08:26,22-09-2025 14:41,0,9,9,6.24,6.24,0,0,0
773c1581-6ce0-4f24-ba77-261279a1056b,NP34711,213-GJ-VDD-WGD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:22,22-09-2025 14:13,0,9,9,9.84,9.84,0,0.84,0.84
6e6fc470-f3e8-41ce-ab29-6d96066a359d,NP34713,283-BH-CPR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T10:00:00Z,22-09-2025 06:16,22-09-2025 15:27,0,9,8.5,9.19,9.19,0,0.69,0.19
fe1695f3-427f-493c-9859-b84b624117ac,NP34714,168-MP-GWL-CHR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T10:30:00Z,22-09-2025 07:49,22-09-2025 15:42,0,8,7.5,7.89,7.89,0,0.39,0
701289af-057f-4ad6-825b-216a9722e4a5,NP34715,270-MH-VSI-SGN-S,Center Manager,2025-09-22T00:00:00Z,2025-09-22T07:00:00Z,2025-09-22T16:00:00Z,22-09-2025 00:46,22-09-2025 09:36,0,9,9,8.83,8.83,0,0,0
7a380793-63ee-44e2-89b6-88c1cc962f9f,NP34716,435-KA-GBD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 04:24,22-09-2025 13:37,0,9,8.5,9.21,9.21,0,0.71,0.21
bfdb022a-bfad-4c64-a20f-200ab41fa182,NP34717,104-AP-PVP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:49,22-09-2025 12:30,0,9,9,9.67,9.67,0,0.67,0.67
dce76e6c-4368-4d64-98e3-98a6fba760dd,NP34718,113-AP-GTR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T12:00:00Z,,,0,8,7.5,0,0,0,0,0
a4e71abd-0b16-4393-b5cb-bcefe99ba111,NP34719,18-MH-PUN-SGV-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
dd510c9f-0c31-4a23-9f81-c300c25b1843,NP34720,509-KA-HBR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T11:30:00Z,22-09-2025 02:34,22-09-2025 11:38,0,9,8.5,9.07,9.07,0,0.57,0.07
bf6cc222-4423-44d7-b181-80d873d4b348,NP34721,270-MH-VSI-SGN-S,Center Manager,2025-09-22T00:00:00Z,2025-09-22T07:00:00Z,2025-09-22T16:00:00Z,22-09-2025 07:32,22-09-2025 16:29,0,9,9,8.95,8.95,0,0,0
5c02a2f1-f1cf-463f-91b4-87ada84d15ef,NP34723,538-KA-RMP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:00:00Z,2025-09-22T12:00:00Z,22-09-2025 02:38,22-09-2025 11:38,0,9,8.5,9.01,9.01,0,0.51,0.01
0ba40316-9506-4e81-ac42-7e82a04b6454,NP34725,54-TN-CMB-GPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
c747c504-8419-43a0-a3a2-d947d3450bd7,NP34727,546-JK-JMU-RRC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:38,22-09-2025 13:39,0,9,9,9.02,9.02,0,0.02,0.02
3cad8714-cad9-4c65-a737-0b920c8f95b3,NP34729,403-KA-JYG-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:27,22-09-2025 15:32,0,9,9,9.08,9.08,0,0.08,0.08
19d00b09-bf47-48c4-b6ab-e0518128b23a,NP34730,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:50,,0,9,9,0,0,0,0,0
a6bdfebb-f1e5-45f1-9657-26edb2006113,NP34731,259-JK-JMU-CNH-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:15,22-09-2025 13:15,0,9,9,9.01,9.01,0,0.01,0.01
b1fa001c-340e-49c1-b746-1fae8f32a699,NP34733,373-UP-ALG-SSG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
92cf1f3d-7b15-4feb-9d1f-400a5e591734,NP34734,303-WB-BBM-BHP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:38,22-09-2025 08:41,0,9,9,8.04,8.04,0,0,0
d1d5abd9-9b89-4224-b62f-26ec86958e44,NP34735,259-JK-JMU-CNH-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:51,22-09-2025 13:00,0,9,9,9.16,9.16,0,0.16,0.16
7609b0bc-0e7e-4b33-8532-9c1514276eb0,NP34736,259-JK-JMU-CNH-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:54,22-09-2025 13:00,0,9,9,9.1,9.1,0,0.1,0.1
1be76462-fc66-4ffe-8704-b1680548e90b,NP34739,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:10,22-09-2025 11:12,0,9,9,8.03,8.03,0,0,0
2550de54-1e12-4018-a6e1-c5423d2ba003,NP34741,207-AP-ATP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:13,22-09-2025 13:04,0,9,9,8.86,8.86,0,0,0
e4b2d662-dde7-4d3b-b20e-a3352cef2620,NP34742,545-GJ-KDI-SCR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T12:30:00Z,22-09-2025 03:05,22-09-2025 12:47,0,9,8.5,9.71,9.71,0,1.21,0.71
55676600-3900-43c1-8c52-78bbac6b2f21,NP34747,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
e90af661-d0f4-428c-a125-eb4376cf1c30,NP34748,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:00,22-09-2025 13:00,0,9,9,9,9,0,0,0
60bd4f88-e22a-4ef9-89c4-11c081c53981,NP34749,125-AP-MKP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:04,22-09-2025 13:47,0,9,9,9.72,9.72,0,0.72,0.72
8fba00e2-cd43-4b91-a0a9-67ce61a79d13,NP34750,546-JK-JMU-RRC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
7c88a655-c1a3-4150-af0d-cf82e702bf68,NP34752,215-JK-SRN-CHP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-21T23:30:00Z,2025-09-22T08:30:00Z,22-09-2025 07:27,22-09-2025 17:04,0,9,9,9.61,9.61,0,0.61,0.61
a63ca8e9-b0aa-467a-8e3f-347b6f3e58aa,NP34753,92-MH-PUN-NGR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:52,22-09-2025 09:45,0,9,9,7.88,7.88,0,0,0
b0be2d73-73c4-4b94-a01c-c1dfbc899cee,NP34757,17-UK-DDN-RRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:39,22-09-2025 14:40,0,9,9,12.02,12.02,0,3.02,3.02
3a63f528-5b33-4e9a-89a1-09ea3a56b6df,NP34758,130-WB-BNK-JRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:46,22-09-2025 13:15,0,9,9,11.48,11.48,0,2.48,2.48
3ef8e0ce-21dd-4945-86b2-b9b63bb7c27f,NP34761,208-MH-MUM-KDW2-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T10:00:00Z,,,0,9,8.5,0,0,0,0,0
81173bf1-2de7-456b-b2a9-fc118547c6d4,NP34762,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:00,22-09-2025 13:00,0,9,9,9,9,0,0,0
a2c1d055-f023-430c-8857-3f8438366f52,NP34765,180-MH-PUN-SSR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 15:14,,0,9,9,0,0,0,0,0
c92d67fa-efaa-4218-9e4d-65ac153f5b65,NP34766,405-KA-CBP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T10:30:00Z,22-09-2025 00:43,22-09-2025 10:37,0,9,8.5,9.9,9.9,0,1.4,0.9
5abb502e-4cbb-4e97-b825-b77da67d38b0,NP34769,411-KA-MLR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:56,22-09-2025 10:19,0,9,9,8.38,8.38,0,0,0
9cc11057-3677-45e2-95d1-81720478c021,NP34770,341-KA-BLR-DSD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T11:30:00Z,,,0,9,8.5,0,0,0,0,0
14755c2a-b25f-4dfd-8e47-322d5971adf7,NP34771,188-PB-PTA-ITR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:30,22-09-2025 08:29,0,9,9,7.98,7.98,0,0,0
b1fc694e-1f3e-4737-a36a-3ab73c96a50a,NP34772,493-KA-MGD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T10:00:00Z,22-09-2025 00:46,22-09-2025 09:50,0,9,8.5,9.07,9.07,0,0.57,0.07
490225ef-cc4b-4607-9548-8438f6ab2f31,NP34773,368-HP-KGR-GGL-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:36,22-09-2025 15:37,0,9,9,10.02,10.02,0,1.02,1.02
92dd592b-f0c9-42c0-b2ae-e0b6f9ff3097,NP34774,263-MH-PUN-SBN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T10:00:00Z,22-09-2025 00:43,22-09-2025 09:33,0,9,8.5,8.84,8.84,0,0.34,0
1e35c507-5318-4542-93a1-7f7cfa1d4f18,NP34775,259-JK-JMU-CNH-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T05:30:00Z,2025-09-22T14:30:00Z,,,0,9,8.5,0,0,0,0,0
50971ad0-6d3b-4bea-8a18-147f08b989e5,NP34776,101-KA-BLR-RJJ-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T16:30:00Z,2025-09-23T00:30:00Z,23-09-2025 00:37,,0,8,7.5,0,0,0,0,0
7bff6d3c-bc61-4099-bb55-3e6e32c1964a,NP34779,359-GJ-SUN-UNC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:39,22-09-2025 11:42,0,9,9,9.06,9.06,0,0.06,0.06
0eb55e8b-7459-47ef-893a-1a65b8854a02,NP34780,347-MH-WDR-SGI-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T07:30:00Z,2025-09-22T16:30:00Z,,,0,9,8.5,0,0,0,0,0
97b52303-2e4a-480b-99a5-71ca10865fb1,NP34781,20-MH-PUN-CHW-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:00,22-09-2025 16:01,0,9,9,9.02,9.02,0,0.02,0.02
ed6c5e4a-ee17-463a-a096-6e5e2a2f9cbe,NP34782,127-AP-VJW-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:28,,0,9,9,0,0,0,0,0
c3a82e65-a9b9-4ac1-933c-ab464dc151df,NP34783,310-MH-NGP-WDR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:06,22-09-2025 16:39,0,9,9,9.55,9.55,0,0.55,0.55
f429b420-afac-4e00-8b94-e900e59e9e33,NP34784,506-KA-KTG-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,,,0,9,8.5,0,0,0,0,0
a28654f8-4f0f-4ef5-934d-e27c9e866c6d,NP34785,538-KA-RMP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T11:30:00Z,22-09-2025 02:12,22-09-2025 11:22,0,9,8.5,9.17,9.17,0,0.67,0.17
d044e839-8d0c-4dfb-884d-1c4a159b4c6f,NP34786,200-AP-KVT-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:48,22-09-2025 12:54,0,9,9,9.1,9.1,0,0.1,0.1
7d4f4412-2b21-4730-9e42-52904680d7a7,NP34787,402-KA-MWM-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 15:30,,0,9,9,0,0,0,0,0
91a53635-cb54-4882-a107-3b9d58aca7cd,NP34788,29-MH-MUM-BRW-S,Center Manager,2025-09-22T00:00:00Z,2025-09-22T07:30:00Z,2025-09-22T16:30:00Z,22-09-2025 08:00,22-09-2025 16:56,0,9,8.5,8.92,8.92,0,0.42,0
41fc091c-e62b-4937-a88f-dc217815d554,NP34792,510-KA-KUD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T13:30:00Z,2025-09-23T01:30:00Z,22-09-2025 13:22,23-09-2025 01:32,0,12,11.5,12.17,12.17,0,0.67,0.17
07d3e8ef-4c0a-4d7e-8bf6-cb1c70dcb6ea,NP34794,102-AP-TPT-SVU-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T08:30:00Z,2025-09-22T17:30:00Z,22-09-2025 07:58,22-09-2025 16:56,0,9,8.5,8.97,8.97,0,0.47,0
c0e92576-8172-41b5-aebc-cb17e1cd9360,NP34795,401-KA-KRP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:25,22-09-2025 15:32,0,9,9,9.12,9.12,0,0.12,0.12
ca0da315-fd29-4b19-a9cd-144c765a815c,NP34796,294-TN-KNJ-ASN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T08:30:00Z,22-09-2025 05:43,22-09-2025 13:59,0,8,7.5,8.26,8.26,0,0.76,0.26
8c2b80a3-5e1e-42da-a3f3-664c160c4a0d,NP34798,147-TS-HYD-SLP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:50,,0,9,9,0,0,0,0,0
d901005f-b9d8-4f0e-ba45-fb9c15dc1f5c,NP34800,321-GJ-AHM-VTP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,22-09-2025 04:14,22-09-2025 13:06,0,9,8.5,8.87,8.87,0,0.37,0
5a3adf4a-f78c-436e-8af6-26d679ee8b0d,NP34802,412-KA-DVG-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:58,22-09-2025 12:01,0,9,9,9.05,9.05,0,0.05,0.05
916cdaf9-c752-4b32-b20c-478d43fd27dc,NP34805,432-KA-CMN-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T10:30:00Z,22-09-2025 01:36,22-09-2025 10:36,0,9,8.5,9,9,0,0.5,0
b3101273-e5ef-4f51-b89b-d0826639c331,NP34807,473-KA-BWT-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T05:00:00Z,2025-09-22T14:00:00Z,22-09-2025 04:26,22-09-2025 13:50,0,9,8.5,9.4,9.4,0,0.9,0.4
